機種,台松料號,材料代號,中文名稱,同行價,修理價,顧客自購價,維修工時
UR-P56VE1,NRAH-233820-Z,30565-0470,蛋棚,90,540,150,A.10
NR-B139TV-R,NRAH-273780,30565-0480,蛋架(5孔),30,480,50,A.10
UR-P48GB1,NRAH-286450-BZ,30565-0490,蛋棚,90,540,150,A.10
UR-P61VC1,NRAD-137852,30565-0500,蛋皿(10孔),30,480,50,A.10
SCR-C6098,NRAH-133091-W,30567-0140,貯冰盒支架,90,680,150,C.20
NR-B70HD-W,NRAH-195640,30567-0170,冷凍室調溫器盒,90,680,150,C.20
SCR-93V55B,NRAH-195470,30567-0180,結冰盒導座,90,680,150,C.20
SCR-93V55B,NRAH-195230,30567-0190,導軌板,50,640,90,C.20
UR-P56VC1,NRAH-208911-NW,30567-0200,貯冰盒支架,30,620,50,C.20
NR-B70HE-W,NRBH-111611,30567-0210,貯冰盒支架,300,890,400,C.20
NR-B60HE-W,NRBH-111631,30567-0220,貯冰盒支架,300,890,400,C.20
UR-P58VB8,NRAH-287400-NW,30567-0230,貯冰盒支架,90,680,150,C.20
UR-P61VC1,NRAH-288671,30567-0240,貯冰盒支架,120,710,200,C.20
NR-C500NHGS-T,NRAH-287590-NW,30567-0250,貯冰盒支架,90,680,150,C.20
NR-D61CGS-N,NRAH-293590,30567-0260,儲冰盒隔板,50,570,90,B.15
NR-D505XV-W,NRAH-293600,30567-0270,儲冰盒隔板,50,570,90,B.15
NR-C68XA,NRAH-128890-W,30568-0010,貯冰盒(白色),50,500,90,A.10
NR-B23RD-W,NRAH-132552-N,30568-0030,結冰盒（二排）,30,480,50,A.10
NR-C68XA,NRAH-128861-N,30568-0040,結冰盒（三排）,30,480,50,A.10
NR-C72HD-W,NRAH-129080-W,30568-0050,結冰盒（二排）,30,480,50,A.10
NR-B23RD-W,NRAH-127730-B,30568-0200,貯冰盒,30,480,50,A.10
UR-P61VC1,NRBH-102410-N,30568-0230,旋轉製冰盒-14孔,90,540,150,A.10
NR-M700MG-H,NRBH-105000-W,30568-0270,結冰盒,30,480,50,A.10
NR-M700MG-H,NRAH-158050-W,30568-0280,貯冰盒,30,480,50,A.10
UR-P58VB1,NRAH-133080-BZ,30568-0300,貯冰盒,90,540,150,A.10
TR-D720BF,NRAH-163730,30568-0310,結冰盒,30,480,50,A.10
TR-D720BF,NRAH-163720,30568-0320,結冰盒蓋子,30,480,50,A.10
TR-D720BF,NRAH-163740-B,30568-0330,貯冰盒,50,500,90,A.10
NR-D72HC-W,NRAH-163740-G,30568-0350,貯冰盒,50,500,90,A.10
NR-B70HE-W,NRAH-133080-G,30568-0360,貯冰盒,50,500,90,A.10
UR-P56VC1,NRBH-111920-N,30568-0370,旋轉製冰盒-10孔,50,500,90,A.10
UR-P56VC1,NRAH-208940-Z,30568-0380,貯冰盒,90,540,150,A.10
SCR-93V55B,NRAH-133080-DBZ,30568-0390,貯冰盒,90,540,150,A.10
NR-F552HV-V,NRAH-233880,30568-0400,貯冰盒,50,500,90,A.10
UR-P56VE1,NRBH-112130,30568-0420,製冰機,500,950,650,A.10
NR-F567MV-L,NRBF-158600,30568-0421,製冰機感知器對策組,50,780,90,E.30
UR-P56VE1,NRAH-149282,30568-0430,冰杓,30,480,50,A.10
UR-P56VE1,NRBH-146620,30568-0440,儲水盒+蓋,200,650,300,A.10
,NRAH-249520-X,30568-0450,儲冰盒,90,540,150,A.10
NR-B139TV-R,NRAH-127731-BZ,30568-0460,儲冰盒,30,480,50,A.10
UR-P56VE1,NRAH-249520-Z,30568-0480,儲冰盒,120,570,200,A.10
UR-P61VC1,NRAH-133080-C,30568-0490,儲冰盒,50,500,90,A.10
NR-C493TV-S,NRBH-142230-NW,30568-0500,活動製冰盒組(含儲冰盒),250,700,350,A.10
NR-D61CGS-N,NRARBHTA100116,30568-0510,儲水盒(含蓋及濾心),300,820,400,B.15
NR-D615XV-W,NRAH-293923,30568-0520,儲冰盒,50,570,90,B.15
NR-D61CGS-N,NRARBH1A200592,30568-0530,自動製冰組立,500,1090,650,C.20
NR-D615XV-W,NRBH-142672,30568-0540,新鮮急凍結組立,250,770,350,B.15
NR-C582TV-S,NRBH-142230-NW1,30568-0550,活動製冰盒組,200,720,300,B.15
NR-B421TG-N,NRAH-291560-A,30568-0560,儲冰盒,90,610,150,B.15
NR-D615XV-W,NRARBH1A201221,30568-0570,自動製冰組立,550,1140,650,C.20
NR-D615XGS-B,NRARAH1C200012,30568-0580,自動製冰皿,50,570,90,B.15
NR-B23RD-W,NRBF-103370,30569-0340,出風窗,300,1170,400,F.40
NR-B35RD-W,NR45-385062-W,30569-0400,出風窗,300,1170,400,F.40
NR-480MG,NRBF-101731,30569-0420,出風窗,350,1220,450,F.40
NR-C56XA,NRBF-106253,30569-0430,出風窗,350,1220,450,F.40
NR-M700MG-H,NRBF-113810,30569-0480,出風窗,1000,1870,1200,F.40
NR-M590MG,NRBF-113821-W,30569-0490,出風窗,1000,1870,1200,F.40
SCR-B4898,NRBF-118243,30569-0540,出風窗組立品,600,1470,750,F.40
SCR-C6098,NRBF-118233,30569-0550,出風窗,600,1470,750,F.40
NR-B52RD-S,NRBF-118400,30569-0580,出風窗,600,1470,750,F.40
NR-B52RE-W,NRBF-118431,30569-0590,出風窗,700,1570,850,F.40
TR-D720BF,NRBF-118652,30569-0600,出風窗,800,1670,1000,F.40
TR-D720BF,NRBC-189040,30569-0620,冷凍室出風板,300,1170,400,F.40
NR-D72HC-W,NRBF-118830,30569-0630,出風窗,1100,1970,1300,F.40
NR-B70HD-W,NRBF-118742,30569-0640,出風窗,600,1470,750,F.40
NR-B70HE-W,NR50-134440,30569-0641,FC風路板(對策用),600,1470,750,F.40
NR-D70HE-S,NRBF-119181,30569-0660,出風窗,800,1670,1000,F.40
NR-D70HDV-W,NRBF-119230,30569-0670,出風窗,900,1770,1100,F.40
NR-D70HEV-W,NRBF-137552,30569-0680,出風窗,800,1670,1000,F.40
NR-C60HEV-W,NRBF-119342,30569-0690,出風窗,800,1670,1000,F.40
NR-F552HV-V,NRBF-137221,30569-0700,出風窗,1300,2170,1550,F.40
NR-B70HE-W,NRAF-124920,30569-0710,回風板,300,1170,400,F.40
UR-P56VC1,NRAF-141172,30569-0720,冷凍室導風板(134),300,1170,400,F.40
SCR-V5298,NRBF-137551,30569-0730,出風窗,700,1570,850,F.40
SCR-91V55B,NRBF-137642,30569-0740,出風窗組立品,600,1470,750,F.40
NR-C60HEV-W,NRAF-141260,30569-0750,冷凍室導風板,300,1170,400,F.40
NR-C471H-S,NRBF-119330,30569-0760,出風窗,900,1770,1100,F.40
SCR-91V56C,NRBF-155630,30569-0770,出風窗組立品,1000,1870,1200,F.40
SCR-93V55B,NRAF-124950,30569-0780,出風板外蓋,300,1170,400,F.40
NR-F563MV-V,NRBF-153261,30569-0790,出風窗組立品,1200,2070,1450,F.40
NR-B406TV-HL,NRBF-137703,30569-0800,出風窗組立品,600,1470,750,F.40
SCR-92V48C,NRBF-137735,30569-0810,出風窗組立品,600,1470,750,F.40
NR-B233T-SL,NRBF-137671,30569-0820,出風窗組立品,500,1370,650,F.40
SCR-92V56C,NRBF-155631,30569-0830,出風窗組立品,900,1770,1100,F.40
NR-C476HV-S,NRBF-153271,30569-0840,出風窗組立品,1000,1870,1200,F.40
NR-B133T-SL,NRBF-137662,30569-0850,出風窗組立品,450,1320,600,F.40
NR-F566MV-V,NRBF-153263,30569-0860,出風窗組立品,1000,1870,1200,F.40
UR-P58VB8,NRBF-157684,30569-0870,出風窗組立品,700,1570,850,F.40
NR-B589TV-S,NRBF-158640,30569-0871,出風窗組立含保麗龍塊-臨時對策,343,1220,450,F.40
NR-B489TG-T,NRBF-157713,30569-0880,出風窗組立品,700,1570,850,F.40
NR-C477HV-Z,NRBF-156245,30569-0890,出風窗組立品,1000,1870,1200,F.40
NR-D567HV-Z,NRBF-156253,30569-0900,出風窗組立品,1000,1870,1200,F.40
UR-P56VE1,NRBF-153264,30569-0910,出風窗組立品,1100,1970,1300,F.40
NR-C387HV-W,NRBF-156141,30569-0920,出風窗組立品,800,1670,1000,F.40
NR-B139TV-R,NRBF-137663,30569-0930,出風窗組立品,450,1320,600,F.40
NR-D618HV-L,NRBF-156730,30569-0940,出風窗組立品,1100,1970,1300,F.40
NR-D618NHV-L,NRBF-156601,30569-0950,出風窗組立品,1300,2170,1550,F.40
NR-B239T-R,NRBF-137674,30569-0960,出風窗組立品,500,1370,650,F.40
UR-P48VB8,NRBF-157234,30569-0970,出風窗組立品,700,1570,850,F.40
NR-C489TV-K,NRBF-158660,30569-0971,出風窗組立含保麗龍塊-臨時對策,335,1210,450,F.40
UR-P48GB1,NRBF-157715,30569-0980,出風窗組立品,700,1570,850,F.40
UR-P38VC1,NRBF-157760-NW,30569-0990,出風窗組立品,800,1670,1000,F.40
NR-B659TV-S,NRBF-157404,30569-1000,出風窗組立品,800,1670,1000,F.40
NR-B659TV-S,NRBF-158650,30569-1001,出風窗組立含保麗龍塊-臨時對策,402,1270,500,F.40
NR-C582TV-S,NRBH-142162-NW,30569-1010,風門調溫器組立品,600,1470,750,F.40
UR-P61VC1,NRBH-142261,30569-1020,冷藏室風路組立件,450,1320,600,F.40
NR-B589TV-S,NRAF-173311,30569-1030,導風板(非組立品),300,1170,400,F.40
NR-B409TV-S,NRBF-157243,30569-1040,出風窗組立品,700,1570,850,F.40
NR-D509NHGS-W,NRBF-156881,30569-1050,冷凍室風路組立件,450,1320,600,F.40
NR-D500NHGS-W,NRBF-158260,30569-1060,冷卻風路組立件,1000,1870,1200,F.40
NR-D500NHGS-W,NRBH-142340,30569-1070,冷藏室風路組立件,500,1370,650,F.40
NR-D508NHV-T,NRBF-156870,30569-1080,出風窗組立品,1100,1970,1300,F.40
NR-D619NHGS-T,NRBF-156682,30569-1090,冷凍室風路組立件,450,1320,600,F.40
NR-D610WGS-N,NRBF-158270,30569-1100,出風窗組立品,1000,1870,1200,F.40
NR-D610WGS-N,NRAF-193310,30569-1110,冷凍室導風板前蓋,300,750,400,A.10
NR-D610WGS-N,NRAF-193322,30569-1120,冷凍室導風板背蓋,300,750,400,A.10
NR-B487TG-T,NRBF-155764,30569-1130,出風窗組立品,700,1570,850,F.40
NR-D509NHGS-W,NRBF-157931,30569-1140,出風窗組立品,1200,2070,1450,F.40
KR-356VB01-ST,NRBF-156402,30569-1150,出風窗組立品,1000,1870,1200,F.40
NR-D619NHGS-T,NRBF-157911,30569-1160,出風窗組立品,1200,2070,1450,F.40
NR-D61CGS-N,NRBH-142570,30569-1170,冷藏室風板組立品,600,1470,750,F.40
UR-P58VB8,NRAC-227672,30569-1180,導風板保麗龍,300,1170,400,F.40
NR-D505XV-W,NRBF-158521,30569-1190,出風窗組立品,800,1390,1000,C.20
NR-D505XV-W,NRBF-158541,30569-1200,冷凍室風板組立,450,970,600,B.15
NR-B581TV-S,NRBF-157685-NW,30569-1210,出風窗組立品,700,1570,850,F.40
NR-B481TV-S,NRBF-157718-NW,30569-1220,出風窗組立品(非對策)B421,700,1570,850,F.40
NR-B65CV-S,NRBF-15740B-NW,30569-1230,出風窗組立品,700,1570,850,F.40
NR-C481TV-S,NRBF-157236-NW,30569-1240,出風窗組立品,700,1570,850,F.40
NR-D509HV-S,NRBF-157941,30569-1250,出風窗組立品,1000,1870,1200,F.40
UR-P48VB1,NRBF-156381,30569-1260,出風窗組立品,600,1470,750,F.40
NR-D61CGS-N,NRBF-158511,30569-1270,出風窗組立品,800,1390,1000,C.20
NR-B239TV-R,NRBF-157351,30569-1280,出風窗組立品,500,1370,650,F.40
NR-D61CGS-N,NRBF-158531,30569-1290,冷凍室風路組立件,450,970,600,B.15
NR-C479HV-S,NRBF-157781,30569-1300,出風窗組立品,1000,1870,1200,F.40
NR-C582TV-S,NRBF-158902-NW,30569-1310,出風窗組立品,800,1530,1000,E.30
NR-C454HV-W1,NRBF-158920,30569-1320,出風窗組立品,800,1530,1000,E.30
NR-C454HV-W1,NRBF-158931,30569-1330,冷凍室風板組立,450,1180,600,E.30
NR-C384HV-W1,NRBF-156152,30569-1340,冷凍室風板組立,300,1030,400,E.30
NR-A680MC,NR04-221191,30570-0480,門支架（上）,30,620,50,C.20
NR-C70XB,NRAE-104111,30570-0490,上門支架(小洞)對策前,30,900,50,F.40
NR-M700MG,NRAE-107610,30570-0500,上門支架(舊),30,620,50,C.20
NR-B35RD-W,NRAE-107730,30570-0510,門支架（中）,50,920,90,F.40
NR-620MA,NR04-290733,30570-0520,門支架（中）,50,920,90,F.40
NR-M690MF,NRAE-107591,30570-0530,門支架（中）,50,920,90,F.40
UR-P48VB1,NRAE-108320,30570-0540,中門支架(對策品),50,920,90,F.40
NR-B23RD-W,NRAE-102612,30570-0550,下支架,50,920,90,F.40
TR-D720BF,NRAE-116442,30570-0560,中門下支架(上頭固定),50,920,90,F.40
TR-D720BF,NRBD-172504,30570-0570,蔬果盒(右側支架),120,990,200,F.40
TR-D720BF,NRBD-172494,30570-0580,蔬果盒(左側支架),120,990,200,F.40
UR-P58VB8,NRAE-116633,30570-0600,中門支架(上)雙頭固定,50,640,90,C.20
TR-C600BF,NRAE-116600,30570-0610,上門上支架(右),50,640,90,C.20
TR-D720BF,NRAE-116552,30570-0620,上門上支架(左),50,920,90,F.40
TR-D720BF,NRAE-116571,30570-0630,上門下支架(左),50,920,90,F.40
NR-180DT-S,3191020120,30570-0660,下支架,90,960,150,F.40
NR-180DT-S,3184080123,30570-0670,上支架,50,920,90,F.40
TR-D720BF,NRAD-110930,30570-0680,上門中間上支架,30,620,50,C.20
TR-D720BF,NRBD-182791,30570-0690,冷藏室中隔支架,350,940,450,C.20
TR-D720BF,NRAE-116710,30570-0700,上門上支架(右),50,920,90,F.40
NR-B23RD-W,NRAE-101962,30570-0710,門支架中,50,640,90,C.20
NR-480MG-GA,NRAE-100871,30570-0730,下支架,30,900,50,F.40
SCR-93V55B,NRAE-116820,30570-0740,門支架中,50,920,90,F.40
NR-180DT-S,3192060120,30570-0750,下支架(新),90,960,150,F.40
NR-180DT-S,3192060401,30570-0760,上支架(新),90,960,150,F.40
TR-D720BF,NRAC-148532,30570-0770,活動隔板上支架,30,900,50,F.40
TR-D720BF,NRAC-148542,30570-0780,活動隔板下支架,20,890,40,F.40
NR-F552HV-V,NRBD-199700,30570-0790,冷藏室中隔支架,350,940,450,C.20
UR-P61VC1,NRAE-117101,30570-0800,冷藏室上支架右-鐵,50,640,90,C.20
SCR-93V56D,NRAE-117111,30570-0810,冷藏室上支架左,50,640,90,C.20
NR-F551HV-V,NRAE-116940,30570-0820,上門下支架左,50,920,90,F.40
UR-P61VC1,NRAE-117120,30570-0830,冷藏室下支架右-鐵,50,920,90,F.40
NR-D70HDV-W,NRBD-199680,30570-0840,蔬果盒(右側支架),120,990,200,F.40
NR-D70HDV-W,NRBD-199690,30570-0850,蔬果盒(左側支架),120,990,200,F.40
NR-D70HEV-W,NRAD-268190,30570-0860,箱門支撐架右(白色),120,990,200,F.40
NR-D70HEV-W,NRAD-268180,30570-0870,箱門支撐架左(白色),120,990,200,F.40
UR-P58VB8,NRAE-117090,30570-0880,上門上支架右,50,920,90,F.40
NR-F552HV-V,NRAC-150260,30570-0890,滾珠式滑軌左,400,1270,500,F.40
NR-F552HV-V,NRAC-150250,30570-0900,滾珠式滑軌右,400,1270,500,F.40
NR-F552HV-V,NRAD-268191,30570-0910,箱門支撐架右(黑色),90,960,150,F.40
NR-F552HV-V,NRAD-268181,30570-0920,箱門支撐架左(黑色),90,960,150,F.40
TR-D720BF,NRAD-297260,30570-0930,冷藏室箱門導桿,20,610,40,C.20
NR-F552HV-V,NRAC-183020,30570-0940,滾珠式滑軌左,300,1170,400,F.40
NR-F552HV-V,NRAC-183010,30570-0950,滾珠式滑軌右,300,1170,400,F.40
SCR-V5298,NRBD-239800,30570-0960,冷凍 蔬果室(右側支架),120,990,200,F.40
SCR-V5298,NRBD-239810,30570-0970,冷凍 蔬果室(左側支架),120,990,200,F.40
NR-B131T-SL,NRAE-117260,30570-0980,門支架中,90,960,150,F.40
NR-F552HV-V,NRAD-307170,30570-0990,箱門支撐架左(黑色),90,960,150,F.40
NR-F552HV-V,NRAD-307180,30570-1000,箱門支撐架右(黑色),90,960,150,F.40
SCR-93V56D,NRAE-117300,30570-1010,冷藏室下支架左,50,920,90,F.40
NR-F563MV-V,NRAD-297350,30570-1020,製冰室鐵門支撐架-右,120,990,200,F.40
NR-F563MV-V,NRAD-297340,30570-1030,製冰室鐵門支撐架左,120,990,200,F.40
NR-B139TV-R,NRAE-139210,30570-1040,門支架中,50,920,90,F.40
NR-B35RD-W,NRAE-116091,30570-1050,下門支架,30,900,50,F.40
SCR-93V56D,NRBD-351491,30570-1060,冷藏室中隔支架,400,990,500,C.20
UR-P56VE1,NRAC-223651,30570-1070,滾珠式滑軌左,300,1170,400,F.40
UR-P56VE1,NRAC-223641,30570-1080,滾珠式滑軌右,300,1170,400,F.40
SCR-93V56D,NRAD-330041,30570-1090,冷藏室箱門導桿,20,890,40,F.40
UR-P56VE1,NRAD-297360,30570-1100,製冰室箱門後支撐架,20,890,40,F.40
UR-P56VE1,NRAD-297410,30570-1110,切換室箱門後支撐架,30,900,50,F.40
SCR-92V56C,NRAD-337520,30570-1120,全開式門支架 (左)-白色,120,990,200,F.40
SCR-92V56C,NRAD-337510,30570-1130,全開式門支架(右)-白色,120,990,200,F.40
UR-P56VE1,NRAD-337520-W1,30570-1140,箱門支撐架(左)-白色,90,960,150,F.40
UR-P56VE1,NRAD-337510-W1,30570-1150,箱門支撐架(右)-白色,90,960,150,F.40
UR-P56VE1,NRAD-297340-W1,30570-1160,製冰室箱門支架(左),120,990,200,F.40
UR-P56VE1,NRAD-297350-W1,30570-1170,製冰室箱門支架(右),120,990,200,F.40
UR-P38VC1,NRAC-240512,30570-1180,滾珠式滑軌-左,300,1170,400,F.40
UR-P38VC1,NRAC-240522,30570-1190,滾珠式滑軌-右,300,1170,400,F.40
UR-P56VE1,NRAC-215160,30570-1200,ISC 軌條,90,960,150,F.40
SCR-93V56D,NRAD-330110,30570-1210,中隔支架活動固定片-上,20,610,40,C.20
NR-F567MV-L,NRAD-347290,30570-1220,中隔支架活動固定片-下,20,610,40,C.20
UR-P61VC1,NRAC-245661,30570-1230,滾珠式滑軌-左,300,1170,400,F.40
UR-P61VC1,NRAC-245651,30570-1240,滾珠式滑軌-右,300,1170,400,F.40
NR-D61CGS-N,NRBD-352771,30570-1250,冷藏室中隔支架,350,940,450,C.20
NR-D61CGS-N,NRAD-347600,30570-1260,冷藏室箱門導桿,20,890,40,F.40
UR-P61VC1,NRAD-355981-W1,30570-1270,箱門支撐架-左,120,990,200,F.40
UR-P61VC1,NRAD-355971-W1,30570-1280,箱門支撐架-右,120,990,200,F.40
UR-P38VC1,NRAD-346751-W1,30570-1290,箱門支撐架-左,120,990,200,F.40
UR-P38VC1,NRAD-346761-W1,30570-1300,箱門支撐架-右,120,990,200,F.40
NR-F567MV-L,NRAD-347280,30570-1310,中隔支架活動固定片-上,20,610,40,C.20
SCR-93V56D,NRBD-351490,30570-1320,冷藏室中隔支架,350,940,450,C.20
NR-D505XV-W,NRAD-355992-W1,30570-1330,箱門支撐架右,120,780,200,D.25
NR-D505XV-W,NRAD-356002-W1,30570-1340,箱門支撐架左,120,780,200,D.25
NR-D615XV-W,NRBD-358610,30570-1350,冷藏室中隔支架,420,1010,500,C.20
NR-A680MC,NRAE-107920,30571-0350,上門支架護蓋（Ｇ）,20,470,40,A.10
NR-M700MG,NRAE-107620,30571-0380,上門支架護蓋（Ｇ）,20,470,40,A.10
NR-D72HB-S,NRAE-107621-S,30571-0450,上門支架蓋右,20,470,40,A.10
NR-C70XE-R,NRAE-107621-R,30571-0460,上門支架護蓋（R）,20,470,40,A.10
NR-D72HB-S,NRAE-116560-S,30571-0470,上門支架蓋左,20,470,40,A.10
NR-C70XE-G,NRAE-107621-M,30571-0480,上門支架護蓋(對策品),20,470,40,A.10
TR-D720BF,NRAE-107621-T,30571-0510,上門支架蓋右,20,470,40,A.10
TR-D720BF,NRAE-116562-T,30571-0520,上門支架蓋左,20,470,40,A.10
NR-D72HC-W,NRAE-116251-IW,30571-0530,上門支架蓋右,20,470,40,A.10
NR-D72HC-G,NRAE-116561-W,30571-0540,上門支架蓋左,20,470,40,A.10
NR-B70HD-G,NRAE-116840-T,30571-0550,上門支架蓋,20,470,40,A.10
NR-B70HD-W,NRAE-116840-W,30571-0560,上門支架蓋,20,470,40,A.10
NR-180DT-S,3193150403,30571-0570,上支架蓋(S)新,30,480,50,A.10
NR-180DT-PA,3193150404,30571-0580,上支架蓋(PA)新,30,480,50,A.10
NR-D70HDV-W,NRAE-117020-W,30571-0590,上門支架蓋右,20,470,40,A.10
NR-F552HV-S,NRAE-117020-BR,30571-0600,上門支架蓋右,30,480,50,A.10
NR-D70HDV-W,NRAE-117030-W,30571-0610,上門支架蓋左,30,480,50,A.10
NR-F552HV-S,NRAE-117030-BR,30571-0620,上門支架蓋左,30,480,50,A.10
NR-B70HE-G,NRAE-116840-NG,30571-0630,上門支架蓋,20,470,40,A.10
NR-B70HE-W,NRAE-116840-NW,30571-0640,上門支架蓋,20,470,40,A.10
SCR-V5298,NRAE-117020-NW,30571-0650,上門支架蓋,30,480,50,A.10
NR-D70HEV-W,NRAE-117030-NW,30571-0660,上門支架蓋左,30,480,50,A.10
NR-D72HC-W,NRAE-116562-IW,30571-0670,上門支架蓋左,20,470,40,A.10
NR-D561HV-G,NRAE-117020-NG,30571-0680,上門支架蓋右,30,480,50,A.10
NR-F552HV-V,NRAE-117020-YG,30571-0700,上門支架外蓋 右,30,480,50,A.10
NR-F552HV-V,NRAE-117030-YG,30571-0710,上門支架外蓋 左,30,480,50,A.10
NR-D561HV-G,NRAE-117030-NG,30571-0720,上門支架外蓋 左,30,480,50,A.10
NR-D562HV-B,NRAE-117020-B,30571-0730,上門支架蓋 右,30,480,50,A.10
NR-D562HV-B,NRAE-117030-B,30571-0740,上門支架蓋 左,30,480,50,A.10
UR-P56VE1,NRAH-233870,30571-0750,抽水幫浦蓋,30,620,50,C.20
NR-B553HV-S,NRAE-117320-BR,30571-0760,上門支架蓋,30,480,50,A.10
NR-D563HV-S,NRAD-333800-S,30571-0770,上門支架蓋(右),30,480,50,A.10
NR-D563HV-S,NRAD-333810-S,30571-0780,上門支架蓋(左),30,480,50,A.10
SCR-91V56C,NRAD-333800-W,30571-0790,上門支架蓋(右),30,480,50,A.10
NR-D563HV-W,NRAD-333810-W,30571-0800,上門支架蓋(左),30,480,50,A.10
,NRAD-333810-NS-X,30571-0810,上門支架外蓋(左),30,480,50,A.10
,NRAD-333800-NS-X,30571-0820,上門支架外蓋(右),30,480,50,A.10
NR-F563MV-V,NRAD-333810-M,30571-0830,上門支架外蓋(左),30,480,50,A.10
NR-F563MV-V,NRAD-333800-M,30571-0840,上門支架外蓋(右),30,480,50,A.10
NR-F563MV-V,NRAD-333810-NS,30571-0870,上門支架外蓋-左,30,480,50,A.10
NR-F563MV-V,NRAD-333800-NS,30571-0880,上門支架外蓋-右,30,480,50,A.10
SCR-93V58B,NRBE-109560-N,30571-0890,上門支架外蓋組立-右,90,540,150,A.10
SCR-92V55B,NRAE-117321-S,30571-0900,上門支架外蓋,30,480,50,A.10
SCR-93V56D,NRAD-333811-S,30571-0910,上門支架外蓋-左,20,470,40,A.10
UR-P56VC1,NRAD-333801-S,30571-0920,上門支架外蓋-右,20,470,40,A.10
NR-F566MV-N,NRAD-333811-NS,30571-0930,上門支架外蓋-左,20,470,40,A.10
NR-F566MV-N,NRAD-333801-NS,30571-0940,上門支架外蓋-右,20,470,40,A.10
UR-P58VB8,NRAG-165920-NW,30571-0950,感測器外蓋,20,470,40,A.10
NR-D619HV-K,NRAD-333802-DH,30571-0960,上門支架蓋-R,20,470,40,A.10
NR-D567HV-Z,NRAD-333801-P,30571-0970,上門支架蓋-R,20,470,40,A.10
NR-F567MV-K,NRAD-333801-K,30571-0980,上門支架外蓋-右,20,470,40,A.10
NR-F567MV-K,NRAD-333811-K,30571-0990,上門支架外蓋-左,20,470,40,A.10
NR-B238T-SL,NRAE-107622-T,30571-1000,上門支架外蓋,20,470,40,A.10
NR-D618NHV-B,NRAD-333801-B,30571-1010,上門支架外蓋-右(黑),20,470,40,A.10
NR-F567MV-L,NRAD-333801-L,30571-1020,上門支架外蓋-右,20,470,40,A.10
NR-D618NHV-B,NRAD-333811-B,30571-1030,上門支架外蓋-右,20,470,40,A.10
NR-B585TV-HL,NRBE-109560-S,30571-1040,上門支架外蓋組立-右,90,540,150,A.10
NR-C618NHG-N,NRAD-333802-N,30571-1050,上門支架外蓋,20,470,40,A.10
NR-D618NHG-T,NRAD-333802-T,30571-1060,上門支架外蓋-右,20,470,40,A.10
NR-D61CGS-N,NRAD-348220-N,30571-1070,冷藏室操作基板上蓋,30,480,50,A.10
NR-D611XGS-W,NRAD-348220-W,30571-1080,冷藏室操作基板上蓋,30,480,50,A.10
NR-D619NHGS-T,NRAD-348220-T,30571-1090,冷藏室操作基板上蓋,30,480,50,A.10
NR-D615XV-W,NRAD-333812-W1,30571-1100,上門支架外蓋-左,20,470,40,A.10
NR-D509NHGS-W,NRAD-349000-W,30571-1110,上門支架外蓋-右,30,480,50,A.10
UR-P48GB1,NRBF-157000,30571-1120,雨遮-左,30,620,50,C.20
UR-P48GB1,NRBF-157010,30571-1130,雨遮-右,30,620,50,C.20
NR-D618NHV-L,NRAD-333811-L,30571-1140,上門上支架外蓋-左,20,470,40,A.10
UR-P61VC1,NRAD-333802-L,30571-1150,上門上支架外蓋-右,20,470,40,A.10
HRE-B5822V,NRAE-117322-P,30571-1160,上門上支架外蓋 P,20,470,40,A.10
NR-D500NHGS-W,NRAD-333811-W,30571-1170,上門支架外蓋左(白),20,470,40,A.10
NR-D619NHGS-T,NRAD-349000-T,30571-1180,上門支架外蓋右(棕),30,480,50,A.10
NR-D611XV-L,NRAD-333802-DS,30571-1190,上門支架外蓋右(灰),20,470,40,A.10
NR-D500HV-K,NRAD-333811-DH,30571-1200,上門支架外蓋左(黑),20,470,40,A.10
NR-D610WGS-N,NRAD-349000-N,30571-1210,上門支架外蓋右(金),30,480,50,A.10
NR-D615XV-B,NRAD-333812-T1,30571-1220,上門支架外蓋左(T),20,470,40,A.10
NR-B480TV-S1,NRAD-333802-DK,30571-1230,上門支架外蓋右(DK),20,540,40,B.15
NR-D61CGS-N,NRAD-333812-N,30571-1240,上門支架外蓋左(N),20,540,40,B.15
NR-D61CGS-N,NRBC-342702-N,30571-1250,WIFI蓋爪勾-N色,20,540,40,B.15
NR-D610WGS-N,NRAC-246420-N,30571-1260,WIFI外蓋,30,550,50,B.15
NR-D610WGS-N,NRAC-246430-N,30571-1270,WIFI按鈕外蓋,20,540,40,B.15
NR-D610WGS-N,NRBC-342730-N,30571-1280,WIFI外蓋組立件-N色,30,550,50,B.15
UR-P61VD8,NRAD-333812-DS,30571-1290,上門支架外蓋-左,20,540,40,B.15
UR-P481VC,NRBE-109560-N1,30571-1300,上門支架蓋,90,610,150,B.15
NR-D61CGS-N,NRAD-353450-N,30571-1310,上門支架蓋右,20,540,40,B.15
NR-D611XV-W,NRAD-333802-W1,30571-1320,上門支架蓋右,20,540,40,B.15
NR-C582TV-S,NRAD-333802-S2,30571-1330,上門支架蓋右-銀,20,540,40,B.15
NR-D501XGS-T,NRAD-353450-T1,30571-1340,上門支架蓋右,20,540,40,B.15
NR-D501XGS-T,NRBC-342702-T1,30571-1350,WIFI蓋爪勾-T色,20,540,40,B.15
UR-P58VB8,NRBE-109561-NBR,30571-1360,上門支架外蓋組立-右,90,610,150,B.15
